dyad,year,border,caprat,ally,dispute,jio,deml,depl,risk,_st,_d,_t,_t0,pyears
2501,1981,0,138.11,0,0,37,-6,0,17,1,0,17,16,16
2501,1982,0,127.03,0,0,37.200001,-7,0,18,1,0,18,17,17
2501,1983,0,208.38,0,0,37.400002,-7,0,19,1,0,19,18,18
2501,1984,0,244.25,0,0,37.599998,-7,0,20,1,0,20,19,19
2501,1985,0,184.73,0,0,37.799999,-7,0,21,1,0,21,20,20
2510,1963,0,315.04001,0,0,,-7,0,1,1,0,1,0,0
2510,1964,0,308.35999,0,0,15.611275,-7,0,2,1,0,2,1,1
2510,1965,0,250.32001,0,0,16.694118,-7,0,3,1,0,3,2,2
2510,1966,0,304.28,0,0,17.77696,-7,0,4,1,0,4,3,3
2510,1967,0,293.38,0,0,18.859804,-7,0,5,1,0,5,4,4
2510,1968,0,289.10999,0,0,19.942648,-7,0,6,1,0,6,5,5
2510,1969,0,272.84,0,0,21.02549,-7,0,7,1,0,7,6,6
2510,1970,0,239.92,0,0,22.108334,-7,0,8,1,0,8,7,7
2510,1971,0,211.02,0,0,26,-7,0,9,1,0,9,8,8
2510,1972,0,200.84,0,0,26,-7,0,10,1,0,10,9,9
2510,1973,0,186.78,0,0,26,-7,0,11,1,0,11,10,10
2510,1974,0,171.67,0,0,26,-7,0,12,1,0,12,11,11
2510,1975,0,159.08,0,0,26,-7,0,13,1,0,13,12,12
2510,1976,0,155.13,0,0,26,-7,0,14,1,0,14,13,13
2510,1977,0,145.39,0,0,26,-7,0,15,1,0,15,14,14
2510,1978,0,130.07001,0,0,26,-7,0,16,1,0,16,15,15
2510,1979,0,110.33,0,0,30.333334,-7,0,17,1,0,17,16,16
2510,1980,0,105.79,0,0,34.666668,-7,0,18,1,0,18,17,17
2510,1981,0,113.31,0,0,39,-7,0,19,1,0,19,18,18
2510,1982,0,108.26,0,0,38.599998,-7,0,20,1,0,20,19,19
2510,1983,0,175.97,0,0,38.200001,-7,0,21,1,0,21,20,20
2510,1984,0,209.14999,0,0,37.799999,-7,0,22,1,0,22,21,21
2510,1985,0,151.00999,0,0,37.400002,-7,0,23,1,0,23,22,22
2516,1964,0,1163.67,0,0,,-3,0,1,1,0,1,0,0
2516,1966,0,1204.9399,0,0,11.791667,-7,0,2,1,0,2,1,2
2516,1967,0,1181.91,0,0,12.583333,-7,0,3,1,0,3,2,3
2516,1968,0,1172.47,0,0,13.375,-7,0,4,1,0,4,3,4
2516,1969,0,1137.61,0,0,14.166667,-7,0,5,1,0,5,4,5
2516,1970,0,1058.14,0,0,14.958333,-7,0,6,1,0,6,5,6
2516,1971,0,959.65997,0,0,16,-7,0,7,1,0,7,6,7
2516,1972,0,942.78998,0,0,16.571428,-7,0,8,1,0,8,7,8
2516,1973,0,924.84003,0,0,17.142857,-7,0,9,1,0,9,8,9
2516,1974,0,857.32001,0,0,17.714285,-7,0,10,1,0,10,9,10
2516,1975,0,763.21002,0,0,18.285715,-7,0,11,1,0,11,10,11
2516,1976,0,750.04999,0,0,18.857143,-7,0,12,1,0,12,11,12
2516,1977,0,695.85999,0,0,19.428572,-7,0,13,1,0,13,12,13
2516,1978,0,741.22998,0,0,20,-7,0,14,1,0,14,13,14
2516,1979,0,735.03998,0,0,22.333334,-7,0,15,1,0,15,14,15
2516,1980,0,627.15002,0,0,24.666666,-7,0,16,1,0,16,15,16
2516,1981,0,655.5,0,0,27,-7,0,17,1,0,17,16,17
2516,1982,0,632.57001,0,0,26.6,-7,0,18,1,0,18,17,18
2516,1983,0,1001.25,0,0,26.200001,-7,0,19,1,0,19,18,19
2516,1984,0,1202.96,0,0,25.799999,-7,0,20,1,0,20,19,20
2516,1985,0,896.64001,0,0,25.4,-7,0,21,1,0,21,20,21
2517,1964,0,1197.6,0,0,,-5,0,1,1,0,1,0,0
2517,1965,0,1002.22,0,0,9.8764706,-5,0,2,1,0,2,1,1
2517,1966,0,1199.24,0,0,10.732843,-5,0,3,1,0,3,2,2
2517,1967,0,1176.4301,0,0,11.589215,-5,0,4,1,0,4,3,3
2517,1968,0,1167.34,0,0,12.445588,-5,0,5,1,0,5,4,4
2517,1969,0,1126.22,0,0,13.301961,-5,0,6,1,0,6,5,5
2517,1970,0,1034.37,0,0,14.158334,-5,0,7,1,0,7,6,6
2517,1971,0,895.27002,0,0,15,-5,0,8,1,0,8,7,7
2517,1972,0,870.79999,0,0,15.714286,-5,0,9,1,0,9,8,8
2517,1973,0,841.65002,0,0,16.428572,-7,0,10,1,0,10,9,9
2517,1974,0,780.26001,0,0,17.142857,-7,0,11,1,0,11,10,10
2517,1975,0,671.88,0,0,17.857143,-7,0,12,1,0,12,11,11
2517,1976,0,656.91998,0,0,18.571428,-7,0,13,1,0,13,12,12
2517,1977,0,650.71002,0,0,19.285715,-7,0,14,1,0,14,13,13
2517,1978,0,638.35999,0,0,20,-7,0,15,1,0,15,14,14
2517,1979,0,593.78003,0,0,22.333334,-7,0,16,1,0,16,15,15
2517,1980,0,561.71002,0,0,24.666666,-7,0,17,1,0,17,16,16
2517,1981,0,553.66998,0,0,27,-7,0,18,1,0,18,17,17
2517,1982,0,515.94,0,0,26.6,-7,0,19,1,0,19,18,18
2517,1983,0,813.03003,0,0,26.200001,-7,0,20,1,0,20,19,19
2517,1984,0,965.75,0,0,25.799999,-7,0,21,1,0,21,20,20
2517,1985,0,703.62,0,0,25.4,-7,0,22,1,0,22,21,21
2520,1961,0,1036.46,0,0,,7,0,1,1,0,1,0,0
2520,1962,0,1031.14,0,0,7.1014705,7,0,2,1,0,2,1,1
2520,1963,0,962.95001,0,0,7.8794117,7,0,3,1,0,3,2,2
2520,1964,0,896.51001,0,0,8.6573534,7,0,4,1,0,4,3,3
2520,1965,0,763.53003,0,0,9.4352942,7,0,5,1,0,5,4,4
2520,1966,0,871.27002,0,0,10.213235,7,0,6,1,0,6,5,5
2520,1967,0,855.5,0,0,10.991177,7,0,7,1,0,7,6,6
2520,1968,0,857.15997,0,0,11.769117,7,0,8,1,0,8,7,7
2520,1969,0,828.33002,0,0,12.547059,-7,0,9,1,0,9,8,8
2520,1970,0,759.40002,0,0,13.325,-7,0,10,1,0,10,9,9
2520,1971,0,583.44,0,0,16,-7,0,11,1,0,11,10,10
2520,1972,0,577.48999,0,0,16.142857,-7,0,12,1,0,12,11,11
2520,1973,0,517.60999,0,0,16.285715,-7,0,13,1,0,13,12,12
2520,1974,0,435.45999,0,0,16.428572,-7,0,14,1,0,14,13,13
2520,1975,0,412.64999,0,0,16.571428,-7,0,15,1,0,15,14,14
2520,1976,0,384.78,0,0,16.714285,-7,0,16,1,0,16,15,15
2520,1977,0,329.67001,0,0,16.857143,-7,0,17,1,0,17,16,16
2520,1978,0,243.53,0,0,17,-7,0,18,1,0,18,17,17
2520,1979,0,250.94,0,0,19,-7,0,19,1,0,19,18,18
2520,1980,0,204.5,0,0,21,-7,0,20,1,0,20,19,19
2520,1981,0,206.13,0,0,23,-7,0,21,1,0,21,20,20
2520,1982,0,196.36,0,0,23.6,-7,0,22,1,0,22,21,21
2520,1983,0,323.73999,0,0,24.200001,-7,0,23,1,0,23,22,22
2520,1984,0,382.97,0,0,24.799999,-7,0,24,1,0,24,23,23
2520,1985,0,286.57999,0,0,25.4,-7,0,25,1,0,25,24,24
2530,1951,0,191.91,0,0,,-9,0,1,1,0,1,0,0
2530,1952,0,195.48,0,0,9,-9,0,2,1,0,2,1,1
2530,1953,0,195.96001,0,0,9.5,-9,0,3,1,0,3,2,2
2530,1954,0,179.61,0,0,10,-9,.00019999999,4,1,0,4,3,3
2530,1955,0,171.17,0,0,10.5,-9,.00019999999,5,1,0,5,4,4
2530,1956,0,163.16,0,0,11,-9,.00019999999,6,1,0,6,5,5
2530,1957,0,153.17999,0,0,11.2,-9,0,7,1,0,7,6,6
2530,1958,0,136.89,0,0,11.4,-9,.00019999999,8,1,0,8,7,7
2530,1959,0,135.88,0,0,11.6,-9,.00019999999,9,1,0,9,8,8
2530,1960,0,131.67,0,0,11.8,-9,0,10,1,0,10,9,9
2530,1961,0,127.79,0,0,12,-9,0,11,1,0,11,10,10
2530,1962,0,126.52,0,0,12.5,-9,0,12,1,0,12,11,11
2530,1963,0,124.26,0,0,13,-9,.00019999999,13,1,0,13,12,12
2530,1964,0,118.55,0,0,13.5,-9,0,14,1,0,14,13,13
2530,1965,0,100.85,0,0,14,-9,.00019999999,15,1,0,15,14,14
2530,1966,0,123.54,0,0,14.5,-9,.00019999999,16,1,0,16,15,15
2530,1967,0,117.76,0,0,15,-9,0,17,1,0,17,16,16
2530,1968,0,117.01,0,0,15.5,-9,0,18,1,0,18,17,17
2530,1969,0,113.74,0,0,16,-9,.00019999999,19,1,0,19,18,18
2530,1970,0,106.07,0,0,16.5,-9,0,20,1,0,20,19,19
2530,1971,0,99.889999,0,0,17,-9,0,21,1,0,21,20,20
2530,1972,0,95.959999,0,0,18.5,-9,0,22,1,0,22,21,21
2530,1973,0,93.800003,0,0,20,-9,0,23,1,0,23,22,22
2530,1975,0,83,0,0,21.5,-7,0,24,1,0,24,23,24
2530,1976,0,80.139999,0,0,23,-7,0,25,1,0,25,24,25
2530,1977,0,78.339996,0,0,24.5,-7,0,26,1,0,26,25,26
2530,1978,0,67.32,0,0,26,-7,0,27,1,0,27,26,27
2530,1979,0,47.599998,0,0,28.333334,-7,0,28,1,0,28,27,28
2530,1980,0,45.119999,0,0,30.666666,-7,0,29,1,0,29,28,29
2530,1981,0,46.610001,0,0,33,-7,0,30,1,0,30,29,30
2530,1982,0,42.57,0,0,32.400002,-7,0,31,1,0,31,30,31
2530,1983,0,69.330002,0,0,31.799999,-7,0,32,1,0,32,31,32
2530,1984,0,73.970001,0,0,31.200001,-8,0,33,1,0,33,32,33
2530,1985,0,65.07,0,0,30.6,-8,0,34,1,0,34,33,34
2540,1975,0,221.28,0,0,,-7,.00039999999,1,1,0,1,0,0
2540,1976,0,227.50999,0,0,.68888891,-7,.00039999999,2,1,0,2,1,1
2540,1977,0,221.28999,0,0,2.7777777,-7,.00019999999,3,1,0,3,2,2
2540,1978,0,211.39,0,0,1,-7,.00019999999,4,1,0,4,3,3
2540,1979,0,197.14,0,0,5.6666665,-7,.00019999999,5,1,0,5,4,4
2540,1980,0,161.39,0,0,10.333333,-7,.00019999999,6,1,0,6,5,5
2540,1981,0,168.78999,0,0,15,-7,.00039999999,7,1,0,7,6,6
2540,1982,0,151.63,0,0,15.8,-7,.00039999999,8,1,0,8,7,7
2540,1983,0,263.54999,0,0,16.6,-7,.00019999999,9,1,0,9,8,8
2540,1984,0,356.23999,0,0,17.4,-7,.00039999999,10,1,0,10,9,9
2540,1985,0,237.73,0,0,18.200001,-7,.00039999999,11,1,0,11,10,10
2541,1976,0,211.98,0,0,,-8,0,1,1,0,1,0,0
2541,1977,0,205.13,0,0,3.3333333,-8,0,2,1,0,2,1,1
2541,1978,0,192.62,0,0,1,-8,0,3,1,0,3,2,2
2541,1979,0,183.73,0,0,6,-8,0,4,1,0,4,3,3
2541,1980,0,172.78,0,0,11,-8,0,5,1,0,5,4,4
2541,1981,0,171.42999,0,0,16,-8,0,6,1,0,6,5,5
2541,1982,0,159.53999,0,0,16.6,-8,0,7,1,0,7,6,6
2541,1983,0,249.96001,0,0,17.200001,-8,0,8,1,0,8,7,7
2541,1984,0,324.57999,0,0,17.799999,-8,0,9,1,0,9,8,8
2541,1985,0,252.45,0,0,18.4,-8,0,10,1,0,10,9,9
2551,1964,0,588.31,0,0,,2,0,1,1,0,1,0,0
2551,1965,0,443.82999,0,0,13.370588,2,0,2,1,0,2,1,1
2551,1966,0,503.89001,0,0,14.301471,2,0,3,1,0,3,2,2
2551,1967,0,451.92999,0,0,15.232353,2,0,4,1,0,4,3,3
2551,1968,0,422.81,0,0,16.163235,0,0,5,1,0,5,4,4
2551,1969,0,406,0,0,17.094118,0,0,6,1,0,6,5,5
2551,1970,0,357.98001,0,0,18.025,0,0,7,1,0,7,6,6
2551,1971,0,306.70001,0,0,19,0,0,8,1,0,8,7,7
2551,1972,0,283.67001,0,0,19.714285,-9,0,9,1,0,9,8,8
2551,1973,0,273.60999,0,0,20.428572,-9,0,10,1,0,10,9,9
2551,1974,0,257.45001,0,0,21.142857,-9,0,11,1,0,11,10,10
2551,1975,0,239.25,0,0,21.857143,-9,0,12,1,0,12,11,11
2551,1976,0,227.73,0,0,22.571428,-9,0,13,1,0,13,12,12
2551,1977,0,221.81,0,0,23.285715,-9,.00019999999,14,1,0,14,13,13
2551,1978,0,209.48,0,0,24,-9,0,15,1,0,15,14,14
2551,1979,0,199.25999,0,0,27,-9,0,16,1,0,16,15,15
2551,1980,0,197.99001,0,0,30,-9,0,17,1,0,17,16,16
2551,1981,0,189.12,0,0,33,-9,.00019999999,18,1,0,18,17,17
2551,1982,0,197.44,0,0,32.200001,-9,0,19,1,0,19,18,18
2551,1983,0,303.66,0,0,31.4,-9,0,20,1,0,20,19,19
2551,1984,0,358.19,0,0,30.6,-9,0,21,1,0,21,20,20
2551,1985,0,287.39999,0,0,29.799999,-9,0,22,1,0,22,21,21
2552,1966,0,369.13,0,0,,4,0,1,1,0,1,0,0
2552,1967,0,368.59,0,0,0,4,0,2,1,0,2,1,1
2552,1968,0,355.97,0,0,0,4,0,3,1,0,3,2,2
2552,1969,0,345.44,0,0,0,4,0,4,1,0,4,3,3
2552,1970,0,318.06,0,0,0,4,0,5,1,0,5,4,4
2552,1971,0,273.32999,0,0,6,4,0,6,1,0,6,5,5
2552,1972,0,267.64999,0,0,5.2857141,4,0,7,1,0,7,6,6
2552,1973,0,248.32001,0,0,4.5714288,4,0,8,1,0,8,7,7
2552,1974,0,238.67999,0,0,3.8571429,4,0,9,1,0,9,8,8
2552,1975,0,218.14,0,0,3.1428571,4,0,10,1,0,10,9,9
2552,1976,0,177.66,0,0,2.4285715,4,0,11,1,0,11,10,10
2552,1977,0,172.02,0,0,1.7142857,4,0,12,1,0,12,11,11
2552,1978,0,161.3,0,0,1,4,0,13,1,0,13,12,12
2552,1980,0,146.07001,0,0,7.5,5,0,14,1,0,14,13,14
2552,1981,0,140.35001,0,0,14,5,0,15,1,0,15,14,15
2552,1982,0,129.02,0,0,15.2,5,0,16,1,0,16,15,16
2552,1983,0,216.98,0,0,16.4,1,0,17,1,0,17,16,17
2552,1984,0,277.31,0,0,17.6,1,0,18,1,0,18,17,18
2552,1985,0,216.21001,0,0,18.799999,1,0,19,1,0,19,18,19
2553,1965,0,803.28003,0,0,,-9,0,1,1,0,1,0,0
2553,1966,0,977.34003,0,0,13.419118,-9,0,2,1,0,2,1,1
2553,1967,0,961.73999,0,0,14.220589,-9,0,3,1,0,3,2,2
2553,1968,0,980.59998,0,0,15.022058,-9,0,4,1,0,4,3,3
2553,1969,0,822.90997,0,0,15.823529,-9,0,5,1,0,5,4,4
2553,1970,0,752.20001,0,0,16.625,-9,0,6,1,0,6,5,5
2553,1971,0,702.54999,0,0,18,-9,0,7,1,0,7,6,6
2553,1972,0,678.40002,0,0,18.428572,-9,0,8,1,0,8,7,7
2553,1973,0,634.22998,0,0,18.857143,-9,0,9,1,0,9,8,8
2553,1974,0,605.37,0,0,19.285715,-9,0,10,1,0,10,9,9
2553,1975,0,556.25,0,0,19.714285,-9,0,11,1,0,11,10,10
2553,1976,0,533.71997,0,0,20.142857,-9,0,12,1,0,12,11,11
2553,1977,0,519.56,0,0,20.571428,-9,0,13,1,0,13,12,12
2553,1978,0,505.60999,0,0,21,-9,0,14,1,0,14,13,13
